type,description,archetype,day,original_path,original_name,new_name,size_mb,target_path,cloudflare_url,week,progress_number
closing,Напутственное слово,sergeant,9.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (244).mp4,Dennis Dillon (244).mp4,closing_sergeant_day09.mp4,27.61,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day09.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day09.mp4,,
closing,Напутственное слово,intellectual,9.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hq39mnwgvw36kgfvvifh_source.mp4,0hq39mnwgvw36kgfvvifh_source.mp4,closing_intellectual_day09.mp4,153.92,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day09.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day09.mp4,,
closing,Напутственное слово,bro,10.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20201222_203155.mp4,20201222_203155.mp4,closing_bro_day10.mp4,125.85,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day10.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day10.mp4,,
closing,Напутственное слово,sergeant,10.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (37).mp4,Dennis Dillon (37).mp4,closing_sergeant_day10.mp4,28.19,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day10.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day10.mp4,,
closing,Напутственное слово,intellectual,10.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 210.mp4,GromBurjaVIP 210.mp4,closing_intellectual_day10.mp4,163.22,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day10.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day10.mp4,,
closing,Напутственное слово,bro,11.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20230706_171859.mp4,20230706_171859.mp4,closing_bro_day11.mp4,127.9,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day11.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day11.mp4,,
closing,Напутственное слово,sergeant,11.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (226).mp4,Dennis Dillon (226).mp4,closing_sergeant_day11.mp4,29.38,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day11.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day11.mp4,,
closing,Напутственное слово,intellectual,11.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hnk3n3hlqmmsiumdcbvj_source.mp4,0hnk3n3hlqmmsiumdcbvj_source.mp4,closing_intellectual_day11.mp4,172.51,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day11.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day11.mp4,,
closing,Напутственное слово,bro,12.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220316_101731.mp4,20220316_101731.mp4,closing_bro_day12.mp4,129.68,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day12.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day12.mp4,,
closing,Напутственное слово,sergeant,12.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (87).mp4,Dennis Dillon (87).mp4,closing_sergeant_day12.mp4,30.48,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day12.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day12.mp4,,
closing,Напутственное слово,intellectual,12.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 126.mp4,GromBurjaVIP 126.mp4,closing_intellectual_day12.mp4,177.17,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day12.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day12.mp4,,
closing,Напутственное слово,bro,13.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20230222_194530.mp4,20230222_194530.mp4,closing_bro_day13.mp4,132.84,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day13.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day13.mp4,,
closing,Напутственное слово,sergeant,13.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (219).mp4,Dennis Dillon (219).mp4,closing_sergeant_day13.mp4,30.83,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day13.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day13.mp4,,
closing,Напутственное слово,intellectual,13.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 103.mp4,GromBurjaVIP 103.mp4,closing_intellectual_day13.mp4,187.08,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day13.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day13.mp4,,
closing,Напутственное слово,bro,14.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220802_182817.mp4,20220802_182817.mp4,closing_bro_day14.mp4,133.69,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day14.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day14.mp4,,
closing,Напутственное слово,sergeant,14.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.13.mp4,dennisdillon.13.mp4,closing_sergeant_day14.mp4,31.85,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day14.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day14.mp4,,
closing,Напутственное слово,intellectual,14.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 034.mp4,GromBurjaVIP 034.mp4,closing_intellectual_day14.mp4,189.64,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day14.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day14.mp4,,
closing,Напутственное слово,bro,15.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20211228_205432.mp4,20211228_205432.mp4,closing_bro_day15.mp4,134.51,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day15.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day15.mp4,,
closing,Напутственное слово,sergeant,15.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.70.mp4,dennisdillon.70.mp4,closing_sergeant_day15.mp4,32.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day15.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day15.mp4,,
closing,Напутственное слово,intellectual,15.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 170.mp4,GromBurjaVIP 170.mp4,closing_intellectual_day15.mp4,195.82,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day15.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day15.mp4,,
closing,Напутственное слово,bro,16.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200718_175856.mp4,20200718_175856.mp4,closing_bro_day16.mp4,137.85,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day16.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day16.mp4,,
closing,Напутственное слово,sergeant,16.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (107).mp4,Dennis Dillon (107).mp4,closing_sergeant_day16.mp4,32.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day16.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day16.mp4,,
closing,Напутственное слово,intellectual,16.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 216.mp4,GromBurjaVIP 216.mp4,closing_intellectual_day16.mp4,198.95,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day16.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day16.mp4,,
closing,Напутственное слово,bro,17.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220129_091852.mp4,20220129_091852.mp4,closing_bro_day17.mp4,139.55,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day17.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day17.mp4,,
closing,Напутственное слово,sergeant,17.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (40).mp4,Dennis Dillon (40).mp4,closing_sergeant_day17.mp4,33.47,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day17.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day17.mp4,,
closing,Напутственное слово,intellectual,17.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 090.mp4,GromBurjaVIP 090.mp4,closing_intellectual_day17.mp4,201.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day17.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day17.mp4,,
closing,Напутственное слово,bro,18.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20240518_184453.mp4,20240518_184453.mp4,closing_bro_day18.mp4,141.27,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day18.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day18.mp4,,
closing,Напутственное слово,sergeant,18.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.211.mp4,dennisdillon.211.mp4,closing_sergeant_day18.mp4,33.99,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day18.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day18.mp4,,
closing,Напутственное слово,intellectual,18.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 066.mp4,GromBurjaVIP 066.mp4,closing_intellectual_day18.mp4,223.1,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day18.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day18.mp4,,
closing,Напутственное слово,bro,19.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20201212_182507.mp4,20201212_182507.mp4,closing_bro_day19.mp4,146.18,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day19.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day19.mp4,,
closing,Напутственное слово,sergeant,19.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.20.mp4,dennisdillon.20.mp4,closing_sergeant_day19.mp4,35.18,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day19.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day19.mp4,,
closing,Напутственное слово,intellectual,19.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 200.mp4,GromBurjaVIP 200.mp4,closing_intellectual_day19.mp4,238.5,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day19.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day19.mp4,,
closing,Напутственное слово,bro,20.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200605_092418.mp4,20200605_092418.mp4,closing_bro_day20.mp4,150.99,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day20.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day20.mp4,,
closing,Напутственное слово,sergeant,20.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (256).mp4,Dennis Dillon (256).mp4,closing_sergeant_day20.mp4,35.61,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day20.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day20.mp4,,
closing,Напутственное слово,intellectual,20.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 036.mp4,GromBurjaVIP 036.mp4,closing_intellectual_day20.mp4,248.68,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day20.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day20.mp4,,
closing,Напутственное слово,bro,21.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220806_145259.mp4,20220806_145259.mp4,closing_bro_day21.mp4,153.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_bro_day21.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_bro_day21.mp4,,
closing,Напутственное слово,sergeant,21.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (152).mp4,Dennis Dillon (152).mp4,closing_sergeant_day21.mp4,35.78,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_sergeant_day21.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_sergeant_day21.mp4,,
closing,Напутственное слово,intellectual,21.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hsa66kwpwl4l1i3rb08d_source.mp4,0hsa66kwpwl4l1i3rb08d_source.mp4,closing_intellectual_day21.mp4,272.66,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/closing_intellectual_day21.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/closing_intellectual_day21.mp4,,
weekly,Еженедельные длинные (10 мин),bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/0gmgx0wbcfwiy1lch8f44_source.mp4,0gmgx0wbcfwiy1lch8f44_source.mp4,weekly_bro_week1.mp4,49.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_bro_week1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_bro_week1.mp4,1.0,
weekly,Еженедельные длинные (10 мин),sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5d8b7ecf204bdf057f7e8.mp4,5d8b7ecf204bdf057f7e8.mp4,weekly_sergeant_week1.mp4,49.37,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_sergeant_week1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_sergeant_week1.mp4,1.0,
weekly,Еженедельные длинные (10 мин),intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/XOkm9RDygDlkijMbP85NvaYknUpPfXyP.mp4,XOkm9RDygDlkijMbP85NvaYknUpPfXyP.mp4,weekly_intellectual_week1.mp4,49.21,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_intellectual_week1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_intellectual_week1.mp4,1.0,
weekly,Еженедельные длинные (10 мин),bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/0glohebwels9826nbjy69_source.mp4,0glohebwels9826nbjy69_source.mp4,weekly_bro_week2.mp4,51.26,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_bro_week2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_bro_week2.mp4,2.0,
weekly,Еженедельные длинные (10 мин),sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5vsWERXiUJBn3VHZCdziNfxS6qss8TNr.mp4,5vsWERXiUJBn3VHZCdziNfxS6qss8TNr.mp4,weekly_sergeant_week2.mp4,48.68,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_sergeant_week2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_sergeant_week2.mp4,2.0,
weekly,Еженедельные длинные (10 мин),intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Дачный дрочер.mp4,Дачный дрочер.mp4,weekly_intellectual_week2.mp4,51.51,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_intellectual_week2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_intellectual_week2.mp4,2.0,
weekly,Еженедельные длинные (10 мин),bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/IKEA wanking.mp4,IKEA wanking.mp4,weekly_bro_week3.mp4,51.94,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_bro_week3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_bro_week3.mp4,3.0,
weekly,Еженедельные длинные (10 мин),sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Myakinino - Molodyoznaya.mp4,Myakinino - Molodyoznaya.mp4,weekly_sergeant_week3.mp4,47.93,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_sergeant_week3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_sergeant_week3.mp4,3.0,
weekly,Еженедельные длинные (10 мин),intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Butt plug.mp4,Butt plug.mp4,weekly_intellectual_week3.mp4,52.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_intellectual_week3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_intellectual_week3.mp4,3.0,
weekly,Еженедельные длинные (10 мин),bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/[720] Вперед в СССР.mp4,[720] Вперед в СССР.mp4,weekly_bro_week4.mp4,52.6,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_bro_week4.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_bro_week4.mp4,4.0,
weekly,Еженедельные длинные (10 мин),sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5fbbaacac8aed059a50ea_source.mp4,5fbbaacac8aed059a50ea_source.mp4,weekly_sergeant_week4.mp4,53.07,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_sergeant_week4.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_sergeant_week4.mp4,4.0,
weekly,Еженедельные длинные (10 мин),intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5ef9e07ca970e81106803_source.mp4,5ef9e07ca970e81106803_source.mp4,weekly_intellectual_week4.mp4,46.73,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_intellectual_week4.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_intellectual_week4.mp4,4.0,
weekly,Еженедельные длинные (10 мин),bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/[720] Улетный трах на парковке.mp4,[720] Улетный трах на парковке.mp4,weekly_bro_week5.mp4,46.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_bro_week5.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_bro_week5.mp4,5.0,
weekly,Еженедельные длинные (10 мин),sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/[720] Спортмастер отличается.mp4,[720] Спортмастер отличается.mp4,weekly_sergeant_week5.mp4,54.76,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_sergeant_week5.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_sergeant_week5.mp4,5.0,
weekly,Еженедельные длинные (10 мин),intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/[720] Дроч в сауне.mp4,[720] Дроч в сауне.mp4,weekly_intellectual_week5.mp4,44.84,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_intellectual_week5.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_intellectual_week5.mp4,5.0,
weekly,Еженедельные длинные (10 мин),bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Yard jerk.mp4,Yard jerk.mp4,weekly_bro_week6.mp4,43.97,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_bro_week6.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_bro_week6.mp4,6.0,
weekly,Еженедельные длинные (10 мин),sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5f6c8bf62df79df8b8c25_source.mp4,5f6c8bf62df79df8b8c25_source.mp4,weekly_sergeant_week6.mp4,43.69,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_sergeant_week6.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_sergeant_week6.mp4,6.0,
weekly,Еженедельные длинные (10 мин),intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/H&M fitting room.mp4,H&M fitting room.mp4,weekly_intellectual_week6.mp4,43.48,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/weekly/weekly_intellectual_week6.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/weekly/weekly_intellectual_week6.mp4,6.0,
progress,Двухнедельные прогресс-видео,bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/[720] Голые на парковке.mp4,[720] Голые на парковке.mp4,progress_bro_1.mp4,56.56,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_bro_1.mp4,,1.0
progress,Двухнедельные прогресс-видео,sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Behind a field.mp4,Behind a field.mp4,progress_sergeant_1.mp4,56.98,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_sergeant_1.mp4,,1.0
progress,Двухнедельные прогресс-видео,intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/WC meet.mp4,WC meet.mp4,progress_intellectual_1.mp4,57.6,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_intellectual_1.mp4,,1.0
progress,Двухнедельные прогресс-видео,bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/[720] Горячая сауна снова.mp4,[720] Горячая сауна снова.mp4,progress_bro_2.mp4,41.97,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_bro_2.mp4,,2.0
progress,Двухнедельные прогресс-видео,sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5f6c97ee9d66330a2c799_source.mp4,5f6c97ee9d66330a2c799_source.mp4,progress_sergeant_2.mp4,58.66,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_sergeant_2.mp4,,2.0
progress,Двухнедельные прогресс-видео,intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/a4681a527b.720.mp4,a4681a527b.720.mp4,progress_intellectual_2.mp4,58.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_intellectual_2.mp4,,2.0
progress,Двухнедельные прогресс-видео,bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5d89ed4c75e01cf3ee78b.mp4,5d89ed4c75e01cf3ee78b.mp4,progress_bro_3.mp4,41.0,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_bro_3.mp4,,3.0
progress,Двухнедельные прогресс-видео,sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/pznb8pgXlLQhVW6ZJhAzKcEY2toD6IXs.mp4,pznb8pgXlLQhVW6ZJhAzKcEY2toD6IXs.mp4,progress_sergeant_3.mp4,59.77,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_sergeant_3.mp4,,3.0
progress,Двухнедельные прогресс-видео,intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Heating main.mp4,Heating main.mp4,progress_intellectual_3.mp4,59.78,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/progress/progress_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/progress/progress_intellectual_3.mp4,,3.0
final,Финальное видео курса,bro,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/5dcb9cd2538936c8ef0c7.mp4,5dcb9cd2538936c8ef0c7.mp4,final_bro.mp4,60.11,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/final/final_bro.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/final/final_bro.mp4,,
final,Финальное видео курса,sergeant,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/Strange sauna.mp4,Strange sauna.mp4,final_sergeant.mp4,60.45,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/final/final_sergeant.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/final/final_sergeant.mp4,,
final,Финальное видео курса,intellectual,,/Volumes/Z9/материалы для ai fitnes/long and weekly videos/extremalchiki/iSGEiW8QPHa1GjdF2Bo71Uk4ITlY42XH.mp4,iSGEiW8QPHa1GjdF2Bo71Uk4ITlY42XH.mp4,final_intellectual.mp4,38.88,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/final/final_intellectual.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/final/final_intellectual.mp4,,
