exercise_slug,exercise_name,archetype,reminder_number,type,original_path,original_name,new_name,size_mb,target_path,cloudflare_url
anti-flexion,Anti-Flexion,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-200124-GeneticMajesticClub-DiegoBarrosLiveOnStage-3.mp4",MSU-200124-GeneticMajesticClub-DiegoBarrosLiveOnStage-3.mp4,anti-flexion_reminder_sergeant_2.mp4,5.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/anti-flexion_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/anti-flexion_reminder_sergeant_2.mp4
anti-flexion,Anti-Flexion,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/msu-210810-kmzeroclub-hunkystripperstrippingnaked-1.mp4",msu-210810-kmzeroclub-hunkystripperstrippingnaked-1.mp4,anti-flexion_reminder_sergeant_3.mp4,5.54,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/anti-flexion_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/anti-flexion_reminder_sergeant_3.mp4
anti-flexion,Anti-Flexion,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/RAW CLUB/MSU-140813-RawClub-GoGoDancer-FreeBalling.mp4",MSU-140813-RawClub-GoGoDancer-FreeBalling.mp4,anti-flexion_reminder_intellectual_1.mp4,5.54,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/anti-flexion_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/anti-flexion_reminder_intellectual_1.mp4
anti-flexion,Anti-Flexion,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-160701-GeneticMajesticClub-HotGoGoDancerWithATowel.mp4",MSU-160701-GeneticMajesticClub-HotGoGoDancerWithATowel.mp4,anti-flexion_reminder_intellectual_2.mp4,5.53,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/anti-flexion_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/anti-flexion_reminder_intellectual_2.mp4
anti-flexion,Anti-Flexion,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/CIRCUIT FESTIVALS/MSU-170127-CircuitParty-HardGoGoDancers.mp4",MSU-170127-CircuitParty-HardGoGoDancers.mp4,anti-flexion_reminder_intellectual_3.mp4,5.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/anti-flexion_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/anti-flexion_reminder_intellectual_3.mp4
integrated-anti-movement,Integrated Anti-Movement,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-160129-GeneticMajesticClub-HardGoGoDancers.mp4",MSU-160129-GeneticMajesticClub-HardGoGoDancers.mp4,integrated-anti-movement_reminder_bro_1.mp4,5.5,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_bro_1.mp4
integrated-anti-movement,Integrated Anti-Movement,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/RUNWAY- UNDERWEAR & FASHION SHOW/MSU-130308-UniversalGear-UnderwearFashionShow-1.mp4",MSU-130308-UniversalGear-UnderwearFashionShow-1.mp4,integrated-anti-movement_reminder_bro_2.mp4,5.5,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_bro_2.mp4
integrated-anti-movement,Integrated Anti-Movement,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-171204-HardShoweringGoGoDancers.mp4",MSU-171204-HardShoweringGoGoDancers.mp4,integrated-anti-movement_reminder_bro_3.mp4,5.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_bro_3.mp4
integrated-anti-movement,Integrated Anti-Movement,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BLOW BAR MEXICO/msu-230320-blowbarmexico-hotgogodancerdancing-4.mp4",msu-230320-blowbarmexico-hotgogodancerdancing-4.mp4,integrated-anti-movement_reminder_sergeant_1.mp4,5.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_sergeant_1.mp4
integrated-anti-movement,Integrated Anti-Movement,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/msu-201010-lacolorinaclub-hotgogodancersonstage-3.mp4",msu-201010-lacolorinaclub-hotgogodancersonstage-3.mp4,integrated-anti-movement_reminder_sergeant_2.mp4,5.47,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_sergeant_2.mp4
integrated-anti-movement,Integrated Anti-Movement,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA DIOSA SOCIAL CLUB/MSU-190609-LaDiosaClub-ShowerStripperShowsHardCock.mp4",MSU-190609-LaDiosaClub-ShowerStripperShowsHardCock.mp4,integrated-anti-movement_reminder_sergeant_3.mp4,5.47,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_sergeant_3.mp4
integrated-anti-movement,Integrated Anti-Movement,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-190408-Str8MuscleStripperInATowel.mp4",MSU-190408-Str8MuscleStripperInATowel.mp4,integrated-anti-movement_reminder_intellectual_1.mp4,5.46,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_intellectual_1.mp4
integrated-anti-movement,Integrated Anti-Movement,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BLOW BAR MEXICO/msu-210520-blowbarmexico-hotgogodancersflashinghardcocks-3.mp4",msu-210520-blowbarmexico-hotgogodancersflashinghardcocks-3.mp4,integrated-anti-movement_reminder_intellectual_2.mp4,5.46,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_intellectual_2.mp4
integrated-anti-movement,Integrated Anti-Movement,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-230507-theatronbogota-musclestripperflashinghardcock-3.mp4",msu-230507-theatronbogota-musclestripperflashinghardcock-3.mp4,integrated-anti-movement_reminder_intellectual_3.mp4,5.44,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/integrated-anti-movement_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/integrated-anti-movement_reminder_intellectual_3.mp4
jump-squat,Jump Squat,bro,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-110620-BesserAlsSchule-ShowerKissScene.mp4,MSU-110620-BesserAlsSchule-ShowerKissScene.mp4,jump-squat_reminder_bro_1.mp4,5.42,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_bro_1.mp4
jump-squat,Jump Squat,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-200612-hornygogodancersstrokinghardcocks.mp4",msu-200612-hornygogodancersstrokinghardcocks.mp4,jump-squat_reminder_bro_2.mp4,5.42,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_bro_2.mp4
jump-squat,Jump Squat,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-190105-HotGoGoDancersStrokingHardCockOnStage-1.mp4",MSU-190105-HotGoGoDancersStrokingHardCockOnStage-1.mp4,jump-squat_reminder_bro_3.mp4,5.39,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_bro_3.mp4
jump-squat,Jump Squat,sergeant,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/CARTOON & ANIMATION/MSU-160524-EroticAnime-DeadpoolAndDMC-PublicSexualEncounter.mp4,MSU-160524-EroticAnime-DeadpoolAndDMC-PublicSexualEncounter.mp4,jump-squat_reminder_sergeant_1.mp4,5.36,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_sergeant_1.mp4
jump-squat,Jump Squat,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-100922-HardDickStripper.mp4",MSU-100922-HardDickStripper.mp4,jump-squat_reminder_sergeant_2.mp4,5.36,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_sergeant_2.mp4
jump-squat,Jump Squat,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-230110-sexydiverstripperflashinghardcock.mp4",msu-230110-sexydiverstripperflashinghardcock.mp4,jump-squat_reminder_sergeant_3.mp4,5.34,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_sergeant_3.mp4
jump-squat,Jump Squat,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/MATINEE PERVERT CIRCUIT PARTY & MILK BATH/msu-230407-matineepervertxxl-musclestrippermikecrowflashinghardcock.mp4",msu-230407-matineepervertxxl-musclestrippermikecrowflashinghardcock.mp4,jump-squat_reminder_intellectual_1.mp4,5.33,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_intellectual_1.mp4
jump-squat,Jump Squat,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-220120-clubtheatronbogota-hotgogodancerflashingcock.mp4",msu-220120-clubtheatronbogota-hotgogodancerflashingcock.mp4,jump-squat_reminder_intellectual_2.mp4,5.32,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_intellectual_2.mp4
jump-squat,Jump Squat,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-150315-AngelsWithTetheredWings-2-EroticMassageScene.mp4,MSU-150315-AngelsWithTetheredWings-2-EroticMassageScene.mp4,jump-squat_reminder_intellectual_3.mp4,5.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/jump-squat_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/jump-squat_reminder_intellectual_3.mp4
modern-burpee,Modern Burpee,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-171105-ShowerGoGoDancerWithHardCockOut.mp4",MSU-171105-ShowerGoGoDancerWithHardCockOut.mp4,modern-burpee_reminder_bro_1.mp4,5.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_bro_1.mp4
modern-burpee,Modern Burpee,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/JERK OFF & CRUISING/msu-200622-hotguyflashingcockatpublicpool.mp4",msu-200622-hotguyflashingcockatpublicpool.mp4,modern-burpee_reminder_bro_2.mp4,5.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_bro_2.mp4
modern-burpee,Modern Burpee,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/MSU-160905-GoGoDancerTwerkingItOnStage.mp4,MSU-160905-GoGoDancerTwerkingItOnStage.mp4,modern-burpee_reminder_bro_3.mp4,5.29,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_bro_3.mp4
modern-burpee,Modern Burpee,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BLOW BAR MEXICO/msu-210820-blowbarmexico-gogodancersflashingcocks-2.mp4",msu-210820-blowbarmexico-gogodancersflashingcocks-2.mp4,modern-burpee_reminder_sergeant_1.mp4,5.28,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_sergeant_1.mp4
modern-burpee,Modern Burpee,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-181007-KMZeroClub-HotStripperFlashingHardCock-2.mp4",MSU-181007-KMZeroClub-HotStripperFlashingHardCock-2.mp4,modern-burpee_reminder_sergeant_2.mp4,5.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_sergeant_2.mp4
modern-burpee,Modern Burpee,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/msu-220330-kmzeroclub-stripperlautarotakesalloff.mp4",msu-220330-kmzeroclub-stripperlautarotakesalloff.mp4,modern-burpee_reminder_sergeant_3.mp4,5.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_sergeant_3.mp4
modern-burpee,Modern Burpee,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA DIOSA SOCIAL CLUB/MSU-180101-LaDiosaClub-MuscledShowerStripperWithBoner.mp4",MSU-180101-LaDiosaClub-MuscledShowerStripperWithBoner.mp4,modern-burpee_reminder_intellectual_1.mp4,5.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_intellectual_1.mp4
modern-burpee,Modern Burpee,intellectual,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/SEXY STRIPPER FT CHINO CRUZ/MSU-161018-ChinoCruz-FullStripShow.mp4,MSU-161018-ChinoCruz-FullStripShow.mp4,modern-burpee_reminder_intellectual_2.mp4,5.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_intellectual_2.mp4
modern-burpee,Modern Burpee,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRIPPER PORN- MIX/MSU-140330-GayClubLiveSexShowCollage.mp4,MSU-140330-GayClubLiveSexShowCollage.mp4,modern-burpee_reminder_intellectual_3.mp4,5.22,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/modern-burpee_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/modern-burpee_reminder_intellectual_3.mp4
box-jump-simulation,Box Jump Simulation,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/MSU-200212-SexyGoGoDancerShowingVPLBulgeUnderTowel.mp4",MSU-200212-SexyGoGoDancerShowingVPLBulgeUnderTowel.mp4,box-jump-simulation_reminder_bro_1.mp4,5.2,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_bro_1.mp4
box-jump-simulation,Box Jump Simulation,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-DANGER CLUB/MSU-181116-DangerClub-MuscledGoGoDancersShowHardCocksOnStage.mp4",MSU-181116-DangerClub-MuscledGoGoDancersShowHardCocksOnStage.mp4,box-jump-simulation_reminder_bro_2.mp4,5.2,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_bro_2.mp4
box-jump-simulation,Box Jump Simulation,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BLOW BAR MEXICO/msu-230407-blowbarmexico-sexygogodancerflashinghotbulge-1.mp4",msu-230407-blowbarmexico-sexygogodancerflashinghotbulge-1.mp4,box-jump-simulation_reminder_bro_3.mp4,5.16,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_bro_3.mp4
box-jump-simulation,Box Jump Simulation,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA DIOSA SOCIAL CLUB/MSU-180821-LaDiosaClub-MuscledGoGoDancersOnStage.mp4",MSU-180821-LaDiosaClub-MuscledGoGoDancersOnStage.mp4,box-jump-simulation_reminder_sergeant_1.mp4,5.12,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_sergeant_1.mp4
box-jump-simulation,Box Jump Simulation,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/MSU-181007-RaiddBar-HotShowerStripperFlashingHardCock-1.mp4",MSU-181007-RaiddBar-HotShowerStripperFlashingHardCock-1.mp4,box-jump-simulation_reminder_sergeant_2.mp4,5.12,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_sergeant_2.mp4
box-jump-simulation,Box Jump Simulation,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-210920-openmindbarmexico-hotgogodancersonstage-8.mp4",msu-210920-openmindbarmexico-hotgogodancersonstage-8.mp4,box-jump-simulation_reminder_sergeant_3.mp4,5.11,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_sergeant_3.mp4
box-jump-simulation,Box Jump Simulation,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-190519-SexyBacheloretteStripperFlashingCock.mp4",MSU-190519-SexyBacheloretteStripperFlashingCock.mp4,box-jump-simulation_reminder_intellectual_1.mp4,5.09,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_intellectual_1.mp4
box-jump-simulation,Box Jump Simulation,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/MATINEE PERVERT CIRCUIT PARTY & MILK BATH/MSU-170908-NakedAndHardGoGoDancersBathingInMilk.mp4",MSU-170908-NakedAndHardGoGoDancersBathingInMilk.mp4,box-jump-simulation_reminder_intellectual_2.mp4,5.09,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_intellectual_2.mp4
box-jump-simulation,Box Jump Simulation,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/SEX & JERK OFF SHOW/MSU-180430-HotLeatherLiveSexShow-2.mp4,MSU-180430-HotLeatherLiveSexShow-2.mp4,box-jump-simulation_reminder_intellectual_3.mp4,5.06,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/box-jump-simulation_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/box-jump-simulation_reminder_intellectual_3.mp4
plyometric-push-up,Plyometric Push-up,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180507-KMZeroClub-HotStripperShowsHardCock.mp4",MSU-180507-KMZeroClub-HotStripperShowsHardCock.mp4,plyometric-push-up_reminder_bro_1.mp4,5.05,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_bro_1.mp4
plyometric-push-up,Plyometric Push-up,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-221110-gladiatorstrippersflashinghardcocks.mp4",msu-221110-gladiatorstrippersflashinghardcocks.mp4,plyometric-push-up_reminder_bro_2.mp4,5.04,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_bro_2.mp4
plyometric-push-up,Plyometric Push-up,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/MSU-180324-MuscledStripperShowsHardBulgeInWhiteUndies.mp4",MSU-180324-MuscledStripperShowsHardBulgeInWhiteUndies.mp4,plyometric-push-up_reminder_bro_3.mp4,5.02,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_bro_3.mp4
plyometric-push-up,Plyometric Push-up,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BLOW BAR MEXICO/msu-230320-blowbarmexico-hotgogodancerdancing-1.mp4",msu-230320-blowbarmexico-hotgogodancerdancing-1.mp4,plyometric-push-up_reminder_sergeant_1.mp4,5.01,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_sergeant_1.mp4
